url,job_title,company,location,salary,experience,education,level,employment_type,industry,required_skills,preferred_skills,specialization,job_description,requirement,_filter_decision,_filter_reason
https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-pham-mem/2029943.html,Chuyên Viên Kinh Doanh Phầm Mềm,Công ty Cổ phần Công nghệ Phần mềm Tinh Vân,Hồ Chí Minh,Thoả thuận,3 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,"['Kỹ năng bán hàng', 'Kỹ năng giải quyết vấn đề', 'Kỹ Năng Trình Bày', 'Giao tiếp mạch lạc']",[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Tiếng Anh Giao tiếp thành thạo', 'Nghỉ thứ 7', 'Bảo hiểm sức khỏe', 'Team building', 'Kinh doanh phần mềm', 'IT - Phần mềm', 'B2B', 'Direct Sales']","Làm việc trực tiếp tại chi nhánh Hồ Chí Minh Xây dựng và thực hiện kế hoạch doanh số được giao hàng tháng, quý, năm Tiếp cận, khai thác khách hàng mới, phát triển các cơ hội kinh doanh mới tại HCM Giữ và duy trì mối quan hệ với khách hàng hiện tại Trình bày giải pháp và dự án với khách hàng Xây dựng tài liệu dự án, hỗ trợ đội dự án trong quá trình thực hiện dự án Giám sát và kết hợp với đội phát triển, xử lý các vấn đề liên quan đến dự án của khách hàng đang quản lý Phân tích & dự báo tình hình khách hàng, thị trường, đề xuất các đối sách cần thiết kịp thời","Ưu tiên Tiếng Anh giao tiếp thành thạo Có ít nhất 3 năm kinh nghiệm làm việc ở các Công ty về lĩnh vực IT Ứng viên ít kinh nghiệm sẽ được đào tạo thêm kỹ năng Có khả năng giao tiếp mạch lạc, có kỹ năng bán hàng, kỹ năng giải quyết vấn đề, kỹ năng trình bày tốt Yêu thích các công việc mang tính thách thức, năng động và luôn theo đuổi mục tiêu về doanh số",drop,marketing_sales
https://www.topcv.vn/viec-lam/fresher-business-development/1481369.html,Fresher Business Development,Công ty cổ phần TechLead,Hà Nội,"Tới 1,500 USD",Dưới 1 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,"['Tiếng Anh', 'Quản Lý', 'Business Development Executive']",[],"['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Chuyên môn Công nghệ thông tin khác']","Tham gia vào quá trình phát triển kinh doanh của công ty, tìm kiếm và phát triển các cơ hội kinh doanh mới. Xây dựng và duy trì mối quan hệ với khách hàng tiềm năng, đối tác, nhà đầu tư. Nghiên cứu thị trường, phân tích đối thủ cạnh tranh, xác định nhu cầu của khách hàng. Phát triển và triển khai các chiến lược kinh doanh, kế hoạch tiếp thị, bán hàng. Thực hiện các cuộc gọi, email, gặp mặt khách hàng để giới thiệu sản phẩm, dịch vụ của công ty. Thực hiện các hoạt động hỗ trợ bán hàng, chăm sóc khách hàng. Theo dõi và đánh giá hiệu quả của các hoạt động kinh doanh, báo cáo kết quả cho cấp trên. Tham gia vào các dự án phát triển sản phẩm, dịch vụ mới của công ty.","Tốt nghiệp các chuyên ngành liên quan đến Ngoại ngữ, marketing, quản trị kinh doanh, kinh tế quốc tế,... Không yêu cầu kinh nghiệm. Kỹ năng giao tiếp, đàm phán, thuyết phục tốt. Nắm vững các kỹ năng cơ bản về kinh doanh. Có khả năng phân tích, giải quyết vấn đề, đưa ra giải pháp hiệu quả. Kỹ năng sử dụng tiếng Anh giao tiếp. Có kiến thức về ngành IT là một lợi thế.",drop,marketing_sales
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-designer-agency-marketing/1766878.html,Nhân Viên Thiết Kế Designer Agency Marketing,CÔNG TY TNHH TRUYỀN THÔNG SỰ KIỆN ALIBABA MEDIA,Hà Tĩnh,Thoả thuận,Dưới 1 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,Marketing / Truyền thông / Quảng cáo,"['Làm việc nhóm', 'Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh', 'Kiến Thức Về Màu Sắc Và Bố Cục', 'Thiết Kế Đồ Họa (photoshop, Illustrator, Indesign)', 'Kỹ Năng Sử Dụng Phần Mềm Thiết Kế']","['Photoshop', 'Adobe Photoshop', 'Photoshop 2d', 'Photoshop/AI', 'Photoshop/Canva']","['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Bảo hiểm xã hội', 'Team building', 'Du lịch hàng năm', 'Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc']","• Thực hiện việc thiết kế các ấn phẩm đồ họa cho các kênh social media, digital marketing như layout, template, poster… theo ý tưởng được duyệt, đảm bảo đặc điểm nhận diện thương hiệu, bắt mắt, hấp dẫn • Thiết kế các ấn phẩm như brochure, leaflet, poster, infographic...), thiết kế các vật phẩm sử dụng trong sự kiện (backdrop, giấy mời, standee, bandroll,… • Phối hợp với Account, Content để lên ý tưởng thiết kế các ấn phẩm truyền thông cho doanh nghiệp. • Chủ động tìm kiếm thông tin liên quan đến sản phẩm, thiết kế, thương hiệu, sự kiện…tiếp cận các ý tưởng và công nghệ, xu thế mới. • Kiểm soát và đảm bảo kế hoạch chạy đúng tiến độ, đạt KPIs đề ra….","• Sử dụng thành thạo đa dạng các phần mềm chỉnh sửa hình ảnh như: AI, PS, Canva… • Kiểm soát và đảm bảo kế hoạch chạy đúng tiến độ, đạt KPIs đề ra…. • Chăm chỉ, có tinh thần cầu tiến trong công việc. • Có khả năng sử dụng các AI vào công việc •Có khả năng chịu áp lực công việc. • Khả năng làm việc nhóm, làm việc độc lập tốt.",drop,graphic_visual
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke/857256.html,Nhân Viên Thiết Kế,Công ty Cổ phần MediaMart Việt Nam Pro Company,Hà Nội,13 - 15 triệu,1 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,Điện tử / Điện lạnh,"['Khả Năng Làm Việc Độc Lập Và Nhóm', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế Đồ Họa (photoshop, Illustrator, Indesign,...)', 'Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh Tốt', 'Hiểu Biết Về Nguyên Tắc Thiết Kế, Bố Cục, Màu Sắc, Typography', 'Khả Năng Giao Tiếp Và Trình Bày Ý Tưởng Tốt']","['Khả Năng Quản Lý Thời Gian Và Làm Việc Dưới Áp Lực', 'Hiểu Biết Về Ux Ui Design', 'Kỹ Năng Sử Dụng Phần Mềm 3d (blender, Cinema 4d,...)']","['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Thiết kế đồ họa (Graphic Design)']","- Sáng tạo, thiết kế hình ảnh, thông điệp quảng cáo theo định hướng quảng bá thương hiệu và truyền thông của công ty - Xử lý hình ảnh, thực hiện thiết kế và lựa chọn đối tác in ấn brochure, leaflet, flyer, profile ... theo từng chiến dịch Marketing - Thực hiện các công việc được phân công thêm từ Trưởng phòng/Quản lý - Tham gia hỗ trợ các sự kiện Công ty tổ chức","- Tốt nghiệp chuyên ngành thiết kế, đồ họa hoặc các chuyên ngành khác liên quan - Ít nhất 1 năm kinh nghiệm tương đương - Thành thạo Photoshop, AI, Corel... - Năng lực sáng tạo và cảm nhận thẩm mỹ cao - Ưu tiên ứng viên có kinh nghiệm trong lĩnh vực điện máy hoặc làm cho các đơn vị TMĐT, bán lẻ, chuyên bán online, ...",drop,graphic_visual
https://www.topcv.vn/viec-lam/video-editor-middle-game-mobile/2025264.html,Video Editor (Middle - Game Mobile),CÔNG TY TNHH BLUEMOB,Hà Nội,12 - 18 triệu,2 năm,Đại Học trở lên,Quản lý / Giám sát,Toàn thời gian,IT - Phần mềm,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Vị trí Game Development khác', 'Game']","Công việc chính: - Xây dựng kế hoạch, lên ý tưởng, thiết kế và thực hiện hệ thống video quảng cáo cho các sản phẩm game của công ty. - Ứng dụng AI vào thiết kế, sản xuất video. - Thiết kế, cắt ghép các nội dung thành một video hoàn chỉnh đảm bảo đạt yêu cầu. - Phối hợp với Marketing để đánh giá chất lượng video. Nhiệm vụ khác: - Luôn cập nhật kiến thức nghề nghiệp và xu thế làm game mới. - Phát triển các kỹ năng mềm, kỹ năng làm việc nhóm. - Hoàn thành các nhiệm vụ khác liên quan đến công việc theo yêu cầu của cấp trên","Tối thiểu 2 năm kinh nghiệm làm việc ở các công ty, dự án phát triển Game. Sử dụng thành thạo các phần mềm dựng phim: After Effect; Premiere; ;… Biết Photoshop, Motion Graphic Có tư duy cơ bản về làm sfx và Khả năng cảm nhạc tốt. Có tư duy thẩm mỹ, cảm thụ màu sắc. Có khả năng sáng tạo, bắt trend, phù hợp thị hiếu. Có hiểu biết về thị trường Game và các xu hướng phát triển Game trên thế giới. Thái độ làm việc tích cực, năng động, kỷ luật, cầu tiến. Có khả năng làm việc độc lập và làm việc nhóm tốt, chịu được áp lực công việc cao. Đã có kinh nghiệm làm video cho nhiều dòng game là một lợi thế.",drop,graphic_visual
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-muc-luong-hap-dan/2064702.html,Nhân Viên Thiết Kế (Mức Lương Hấp Dẫn),CÔNG TY CỔ PHẦN ITM GROUP,Hà Nội,10 - 13 triệu,1 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,Giáo dục / Đào tạo,"['Sáng tạo', 'Tư Duy Hình Ảnh', 'Quản lý thời gian', 'Giải quyết vấn đề', 'Giao tiếp']","['Nghiên Cứu Thị Trường', 'Hiểu Biết Về In Ấn Và Vật Liệu', 'Thuyết trình', 'Marketing', 'Thiết Kế Web']","['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Thiết kế đồ họa (Graphic Design)']","- Thiết kế các ấn phẩm digital, ảnh quảng cáo, giao diện landing page, các ấn phẩm in ấn. - Sáng tạo và phát triển hệ thống nhận diện thương hiệu ITM Group. - Phối hợp chặt chẽ với các Phòng/BP để lên ý tưởng hình ảnh bám sát chiến lược truyền thông. - Cập nhật xu hướng thiết kế, công nghệ và công cụ mới, đề xuất ý tưởng sáng tạo phù hợp với ngành và định hướng thương hiệu ITM Gr. - Đảm bảo toàn bộ sản phẩm thiết kế tuân thủ đúng bộ quy chuẩn thương hiệu (Brand Guidelines) của doanh nghiệp. - Quản lý, lưu trữ file source thiết kế, hình ảnh một cách hệ thống, an toàn. - Công việc khác do Quản lý giao","- Tốt nghiệp Cao đẳng/Đại học chuyên ngành Thiết kế đồ họa, Mỹ thuật đa phương tiện hoặc các lĩnh vực liên quan. - Có kinh nghiệm làm việc từ 1-2 năm ở vị trí tương đương. - Thành thạo các phần mềm thiết kế Adobe: Photoshop, Illustrator, InDesign. - Nắm vững kiến thức nền tảng về bố cục, màu sắc, typography và có tư duy thẩm mỹ tốt. - Kỹ năng quản lý thời gian tốt, khả năng hoàn thành công việc đúng thời hạn (deadline). - Có tinh thần trách nhiệm, sẵn sàng tiếp thu ý kiến phản hồi và kỹ năng làm việc nhóm hiệu quả. - Biết sử dụng các công cụ chỉnh sửa video (Adobe premiere, Capcut...) là một điểm cộng lớn.",drop,graphic_visual
https://www.topcv.vn/viec-lam/senior-packaging-designer/2030201.html,Senior Packaging Designer,CÔNG TY CỔ PHẦN THIÊN MỘC HƯƠNG,Hồ Chí Minh,12 - 15 triệu,2 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,Khác,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Thiết kế đồ họa (Graphic Design)', 'Bán lẻ - Hàng tiêu dùng - FMCG']","Phối với với Brand Team để xây dựng Brand Guideline & Brand Image, Visual Identity đảm bảo sự giao thoa hoàn hảo giữa di sản Á Đông và thẩm mỹ Luxury quốc tế của Thiên Mộc Hương. Khai thác Creative Brief để phát triển thành Concept, Art Direction & Key Visual có tính biểu tượng cho từng chiến dịch. Visual Storytelling: Sử dụng tư duy kể chuyện bằng hình ảnh để giải quyết các bài toán truyền thông và chinh phục tệp khách hàng trung, thượng lưu. Triển khai và kiểm soát chất lượng ấn phẩm truyền thông của Junior Design: Social Media: Thiết kế và định hướng chuỗi ấn phẩm Social theo hướng Branding Packaging: Kiến tạo trải nghiệm Unboxing (mở hộp) cao cấp thông qua tư duy thiết kế cấu trúc, chất liệu và kỹ thuật in ấn tinh xảo. Visual Event: Xây dựng concept thị giác cho không gian sự kiện/trưng bày: Background, POSM.. Làm việc với các bộ phận Marketing đảm bảo ấn phẩm sáng tạo và bố cục đều hấp dẫn về thị giác, nhất quán với thương hiệu và được tối ưu hóa cho hiệu suất. Cập nhật các xu hướng thiết kế, các phương pháp tốt nhất trong marketing mạng xã hội, các công cụ và kỹ thuật giúp thúc đẩy tương tác và duy trì sự nhất quán của thương hiệu.","Tối thiểu 2-3 năm kinh nghiệm tại các Creative Agency hoặc Tạp chí Thời Trang, Thương hiệu cao cấp Tư duy thẩm mỹ (Aesthetic skills) ngành hàng cao cấp. Có Portfolio thực chiến trong phân khúc High-end, Luxury hoặc Lifestyle là một lợi thế. Sử dụng thành thạo ở trình độ cao các phần mềm như Adobe Suite (Photoshop, Illustrator) & Figma; Illustrator. Biết sử dụng Prompt qua các công cụ AI: Mid Journey, Adobe Firefly, Magnific AI, Veo.3... là một lợi thế. Chủ động, Luôn học hỏi cầu thị, Yêu văn hoá Việt, Thích sự khác biệt và sang trọng.",drop,graphic_visual
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-full-time/2063236.html,Nhân Viên Thiết Kế Full-Time,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ VÀ XUẤT NHẬP KHẨU NGUYỄN CƯỜNG,Hồ Chí Minh,Thoả thuận,1 năm,Trung cấp trở lên,Nhân viên,Toàn thời gian,Sản xuất,"['Illustrator', 'Photoshop', 'Corel']","['CorelDRAW', 'Nghiên Cứu Thị Trường', 'Hiểu Biết Về In Ấn Và Sản Xuất', 'Kinh Nghiệm Thiết Kế (tùy Vị Trí)']","['1 năm kinh nghiệm', 'Trung cấp trở lên', 'Tuổi 20 - 40', 'Bảo hiểm xã hội', 'Thiết kế đồ họa (Graphic Design)', 'Công nghệ kỹ thuật']","Thiết kế và lên bản vẽ kỹ thuật 2D. Đọc bản vẽ kỹ thuật, bóc tách bản vẽ, lliệt kê vật tư. Điều chỉnh file in ấn cho cách sản phẩm quảng cáo và quà tặng như Mica, Formex,... Phối hợp với nhân viên kỹ thuật để hoàn thành công việc. Thời gian làm việc: Thứ 2 – Thứ 7 (Sáng: 7h30 – 11h30, Chiều: 13h – 17h) Làm việc tại: 397/42 Lê Đức Anh, P. Bình Hưng Hoà, TP.HCM ( Địa chỉ cũ: 397/42 Quốc Lộ 1A, P.Bình Hưng Hoà, Q. Bình Tân, TP.HCM)","Kinh nghiệm: Có ít nhất 1 năm kinh nghiệm Kỹ năng: Đặt biệt thông thạo Corel. Biết sử dụng công cụ Illustrator, Photoshop (mức trung bình) Thái độ: Nhanh nhẹn, hoạt bát, chịu khó học hỏi, có trách nhiệm và tinh thần cầu tiến.",drop,graphic_visual
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke/2064534.html,Nhân Viên Thiết Kế,CÔNG TY CỔ PHẦN ITM GROUP,Hà Nội,10 - 13 triệu,1 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,Giáo dục / Đào tạo,"['Sử Dụng Phần Mềm Thiết Kế (photoshop, Illustrator, Indesign, Autocad,...)', 'Sáng tạo', 'Màu Sắc', 'Bố Cục']","['Thiết Kế 3d', 'Làm việc nhóm']","['1 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Tuổi 25 - 35', 'Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc', 'Marketing / Quảng cáo']","Thiết kế các ấn phẩm digital, ảnh quảng cáo, giao diện landing page, các ấn phẩm in ấn. Sáng tạo và phát triển hệ thống nhận diện thương hiệu ITM Group. Phối hợp chặt chẽ với các Phòng/BP để lên ý tưởng hình ảnh bám sát chiến lược truyền thông. Cập nhật xu hướng thiết kế, công nghệ và công cụ mới, đề xuất ý tưởng sáng tạo phù hợp với ngành và định hướng thương hiệu ITM Gr. Đảm bảo toàn bộ sản phẩm thiết kế tuân thủ đúng bộ quy chuẩn thương hiệu (Brand Guidelines) của doanh nghiệp. Quản lý, lưu trữ file source thiết kế, hình ảnh một cách hệ thống, an toàn. Thực hiện các công việc khác theo yêu cầu cấp trên.","Tốt nghiệp Cao đẳng/Đại học chuyên ngành Thiết kế đồ họa, Mỹ thuật đa phương tiện hoặc các lĩnh vực liên quan. Có kinh nghiệm làm việc từ 1-2 năm ở vị trí tương đương. Thành thạo các phần mềm thiết kế Adobe: Photoshop, Illustrator, InDesign. Nắm vững kiến thức nền tảng về bố cục, màu sắc, typography và có tư duy thẩm mỹ tốt. Kỹ năng quản lý thời gian tốt, khả năng hoàn thành công việc đúng thời hạn (deadline). Có tinh thần trách nhiệm, sẵn sàng tiếp thu ý kiến phản hồi và kỹ năng làm việc nhóm hiệu quả. Biết sử dụng các công cụ chỉnh sửa video (Adobe premiere, Capcut...) là một điểm cộng lớn.",drop,graphic_visual
https://www.topcv.vn/viec-lam/nhan-vien-van-hanh-may-tien-cnc/1969310.html,Nhân Viên Vận Hành Máy Tiện CNC,CÔNG TY TNHH ZEDER VIỆT NAM,Đồng Nai,14 - 17 triệu,2 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,Sản xuất,"['Bảo Trì Máy Cnc', 'Lập Trình Cnc 2d', 'Lập Trình Cnc 3d', 'Kinh Nghiệm Lập Trình Cnc', 'Xử Lý Sự Cố Máy Cnc']","['Lập Trình Cnc', 'Thiết Kế Cnc', 'Tinh Chỉnh Thông Số Máy Cnc']","['2 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Kỹ sư lập trình máy', 'Cơ khí / Tự động hóa', 'Công nghệ kỹ thuật']","Lập trình tiện CNC (Fanuc hoặc tương đương) cho máy tiện 2 trục và các máy tiện CNC thông thường Thực hiện setup máy, bao gồm lắp đồ gá, chọn dao, cài đặt dao và thiết lập các thông số gia công Tối ưu thời gian gia công bằng cách cải thiện đường chạy dao, tốc độ/tải cắt và chiến lược gia công Hướng dẫn và đào tạo công nhân vận hành để nâng cao kỹ năng và khả năng vận hành CNC Đảm bảo vận hành máy an toàn và tuân thủ các yêu cầu an toàn lao động Hỗ trợ các dự án cải tiến liên tục nhằm tăng năng suất, cải thiện chất lượng và nâng cao hiệu suất sử dụng máy","Có bằng cấp hoặc chứng chỉ đào tạo chính quy về tiện CNC, lập trình CNC, cơ khí hoặc các ngành kỹ thuật liên quan. Ít nhất 2–3 năm kinh nghiệm lập trình và vận hành máy tiện CNC (ưu tiên ứng viên có kinh nghiệm vận hành máy tiện 2 trục và máy phay 5 trục). Thành thạo lập trình CNC trên hệ điều khiển Fanuc hoặc tương đương (ưu tiên ứng viên có kinh nghiệm hệ điều khiển Syntec) Giao tiếp tốt, có khả năng hướng dẫn công nhân cấp dưới Trách nhiệm cao, cẩn thận, chủ động và có khả năng làm việc độc lập.",drop,industrial_engineering
https://www.topcv.vn/viec-lam/ky-thuat-vien-setup-va-lap-trinh-gia-cong-phay-cnc-co-khi-chinh-xac/2031333.html,Kỹ Thuật Viên Setup Và Lập Trình Gia Công Phay CNC ( Cơ Khí Chính Xác),CÔNG TY TNHH CTI VN,Hồ Chí Minh,9 - 15 triệu,1 năm,Trung cấp trở lên,Nhân viên,Toàn thời gian,Sản xuất,[],[],"['1 năm kinh nghiệm', 'Trung cấp trở lên', 'Tuổi 23 - 30', 'Nam', 'Chuyên môn Vận hành và bảo trì/Hỗ trợ kỹ thuật khác', 'Điện / Điện tử / Điện lạnh', 'Cơ khí / Tự động hóa']","Vận hành, setup thành thạo máy phay CNC. Đọc, hiểu bản vẽ kỹ thuật, các tiêu chuẩn, dung sai. Sử dụng thước đo và dụng cụ đo. Nắm vững nguyên tắc định vị, kẹp chặt, biết thiết kế đồ gá gia công. Am hiểu về dao cụm chế độ cắt cho các loại vật liệu: Nhôm, Inox, thép, nhựa. Đảm bảo hoàn thành công việc được giao đúng tiến độ. Có tinh thần trách nhiệm. Thực hiện các nhiệm vụ khác theo yêu cầu của cấp trên và định hướng phát triển Công ty","Giới tính: Nam; Độ tuổi: Từ 23 đến 30. Trình độ: Đại học/ Cao đẳng/ Trung cấp; Chuyên ngành: Kỹ thuật Cơ khí/ Cơ khí chế tạo máy/ Kỹ thuật sản xuất/ Vận hành sản xuất/ Quản lý công nghiệp Kinh nghiệm: Từ 1 năm kinh nghiệm. Ưu tiên ứng viên đã làm qua máy phay, tiện, hàn và các cơ sở gia công cơ khí chính xác, biết lập trình Mastercam (nếu chưa có kinh nghiệm lập trình sẽ được đào tạo) Nhanh nhẹn, trung thực, trách nhiệm, tinh thần học hỏi cao. Có mong muốn gắn bó lâu dài và phù hợp văn hóa công ty. Có thể đi ca, xoay ca, tăng ca theo lịch gia công của tổ.",drop,industrial_engineering
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-do-hoa-2d/2023295.html,Nhân Viên Thiết Kế Đồ Họa 2D,CÔNG TY TNHH BN JEWELRY,Hồ Chí Minh,10 - 15 triệu,3 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,Khác,"['Edit Video', 'Thiết Kế 2d', 'Thiết kế ảnh thumbnails', 'Thiết kế visual']",[],"['3 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Tuổi 25 - 40', 'Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Thiết kế / Kiến trúc']","Thiết kế các ấn phẩm 2D, Digital, in ấn phục vụ hoạt động truyền thông, quảng cáo, bán hàng và sự kiện như: Poster, Brochure, Banner, Backdrop, Standee, POSM Thiết kế hình ảnh phục vụ Digital Marketing: quảng cáo trực tuyến, Website, Fanpage, App, Email Marketing Thiết kế hình ảnh/video thumbnail cho ads (Facebook, Zalo, Google, TikTok) và content marketing Thiết kế key visual cho các chiến dịch marketing, sự kiện, chương trình khuyến mãi. Tham gia vào quá trình xây dựng concept, phát triển ý tưởng sáng tạo và triển khai thiết kế cho các dự án, chiến dịch của Công ty. Khả năng sử dụng máy ảnh, chụp hình theo yêu cầu Biết quay dựng, edit video cơ bản là một lợi thế... Quản lý file thiết kế, lưu trữ và báo cáo tiến độ công việc định kỳ cho Trưởng phòng Marketing.","Trình độ học vấn / chuyên môn: Tốt nghiệp Cao đẳng, đại học chuyên ngành thiết kế hoặc bằng cấp liên quan Số năm kinh nghiệm làm việc: Có ít nhất 3 năm kinh nghiệm trở lên Có ý tưởng sáng tạo và có phong cách thiết kế riêng Kỹ năng giải quyết vấn đề, kỹ năng làm việc nhóm tốt",drop,graphic_visual
https://www.topcv.vn/viec-lam/thiet-ke-do-hoa-quang-cao/2060806.html,Thiết Kế Đồ Họa Quảng Cáo,Công ty TNHH Sản xuất và Thương Mại Max Thăng Long,Hà Nội,13 - 25 triệu,2 năm,Trung cấp trở lên,Nhân viên,Toàn thời gian,Sản xuất,"['Adobe Illustrator', 'Tư duy sáng tạo', 'Quản Lý Dự Án']",[],"['2 năm kinh nghiệm', 'Trung cấp trở lên', 'Tuổi 25 - 40', 'Nam', 'Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc']","Thiết kế ý tưởng & triển khai Tiếp nhận brief từ bộ phận Kinh doanh / Ban Dự án Thiết kế 2D các sản phẩm: bảng hiệu, chữ nổi, hộp đèn, backdrop, POSM… Lên concept mặt dựng, hệ thống nhận diện biển bảng theo dự án Chỉnh sửa phương án theo phản hồi khách hàng Triển khai kỹ thuật & bóc tách Bóc tách bản vẽ kỹ thuật phục vụ sản xuất và thi công Phối hợp với bộ phận kỹ thuật và xưởng để đảm bảo tính khả thi Hiểu và ứng dụng vật liệu (mica, alu, inox, sắt, LED…) vào thiết kế Phối hợp & kiểm soát tiến độ Phối hợp với Kinh doanh để đảm bảo tiến độ chào giá – ký hợp đồng Hỗ trợ giải thích bản vẽ khi thi công Chịu trách nhiệm về độ chính xác của file sản xuất ·","Trình độ & kinh nghiệm Tốt nghiệp chuyên ngành Thiết kế đồ họa, Mỹ thuật công nghiệp hoặc tương đương Tối thiểu 2 năm kinh nghiệm thiết kế trong ngành quảng cáo, bảng biển Ưu tiên ứng viên đã làm dự án chuỗi, mặt dựng, showroom Kỹ năng chuyên môn Thành thạo: CorelDraw, Illustrator, Photoshop Biết 3D (SketchUp / 3DsMax…) là lợi thế Có khả năng đọc hiểu bản vẽ kỹ thuật Am hiểu vật liệu và kết cấu ngành quảng cáo",drop,graphic_visual
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke/857662.html,Nhân Viên Thiết Kế,Công ty cổ phần Phát triển Golden Smile,Hồ Chí Minh,Thoả thuận,3 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,Marketing / Truyền thông / Quảng cáo,[],[],"['3 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Thiết kế đồ họa (Graphic Design)']","- Thiết kế các ấn phẩm phục vụ công tác quảng cáo và truyền thông thương hiệu như: catalogue, brochure, folder, flyer, profile... cho các sản phẩm của công ty. - Thiết kế poster, banner, lịch, thiệp ... cho các sự kiện của công ty. - Chịu trách nhiệm phát triển các mẫu thiết kế có sẵn hoặc làm mới tính ứng dụng và thực tiễn của thiết kế đó, đáp ứng yêu cầu của Công ty và tuân thủ đúng hạn. - Làm việc chặt chẽ với bộ phận cung cấp thông tin thiết kế, quản lý marketing để ghi nhận và tổng hợp ý kiến, ý tưởng cho mẫu thiết kế. Chịu trách nhiệm trước trưởng bộ phận về các công việc liên quan đến mẫu thiết kế.","- Tốt nghiệp các ngành trong lĩnh vực Thiết kế hồ hoạ. - Sử dụng thành thạo các phần mềm đồ họa: Adobe Photoshop, illustrator, premiere pro - Cảm thụ màu sắc và tư duy về bố cục tốt. - Kỹ năng tìm kiếm hình ảnh, thông tin và khai thác các công cụ tìm kiếm hiệu quả. - Đam mê công việc, ham học hỏi và giàu ý tưởng sáng tạo.",drop,graphic_visual
https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke/1998306.html,Chuyên Viên Thiết Kế,CÔNG TY CỔ PHẦN Ô TÔ TMT Pro Company,Hà Nội,12 - 15 triệu,2 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,Bán lẻ - Hàng tiêu dùng - FMCG,[],[],"['2 năm kinh nghiệm', 'Đại Học trở lên', 'Thiết kế đồ họa (Graphic Design)', 'Mỹ thuật / Nghệ thuật / Điện ảnh', 'Thiết kế / Kiến trúc', 'Marketing / Quảng cáo']","Thiết kế Key Visual, Landing Page và các ẩn phẩm POSM cho sự kiện ra mắt, hoạt động bán hàng. Thiết kế sáng tạo hình ảnh truyền thông trên các nền tảng Online (Facebook, Google, Website, Zalo, …) phục vụ cho các chiến dịch Marketing xe thương mại. Thiết kế các ấn phẩm offline, POSM, catalogue sản phẩm. Phối hợp cùng nhân sự phòng Marketing sáng tạo các thiết kế phù hợp với sản phẩm nhằm phục vụ công tác Marketing. Biết quay phim, chụp ảnh, chỉnh sửa ảnh, edit video cơ bản là một lợi thế. Hỗ trợ thiết kế cho phòng kinh doanh, đơn vị bán hàng. Hỗ trợ thiết kế cho các phòng ban khác.","Có ít nhất 2 năm kinh nghiệm trong lĩnh vực thiết kế. Có khả năng sáng tạo nội dung hình ảnh tốt, tư duy sáng tạo và nhạy bén với thị trường. Thành thạo các công cụ thiết kế như Adobe Photoshop, Illustrator và các phần mềm thiết kế liên quan. Ưu tiên ứng viên có kinh nghiệm thiết kế sản phẩm liên quan tới Ô Tô, làm việc với các đối tác và các hệ thống đại lý Ô Tô.",drop,graphic_visual
