url,job_title,company,location,salary,experience,education,level,employment_type,industry,required_skills,preferred_skills,specialization,job_description,requirement,standardized_title,is_null_salary,is_thoa_thuan,is_missing_salary
https://www.topcv.vn/viec-lam/chuyen-gia-kien-truc-ha-tang-mang/2005258.html,Chuyên Gia Kiến Trúc Hạ Tầng Mạng,CÔNG TY TÀI CHÍNH TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN LOTTE VIỆT NAM,"Việc làm tại Hà Nội, Phường Ba Đình - Hà Nội",Thoả thuận,Trên 5 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,Tài chính,[],[],"['Trên 5 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Network Engineer', 'IT - Phần mềm', 'IT - Phần cứng và máy tính', 'Ngân hàng']","- Thiết kế kiến trúc mạng cho DC/DR, campus, WAN, Internet và kết nối cloud. - Rà soát và đánh giá kiến trúc mạng hiện tại; xác định các nút thắt hiệu năng, lỗ hổng bảo mật và hạn chế về khả năng mở rộng; đề xuất các sáng kiến tối ưu hoặc nâng cấp. - Thiết kế các giải pháp mạng an toàn: phân đoạn mạng (segmentation), Zero Trust, firewall/IPS/WAF, bảo vệ chống DDoS. - Xây dựng tiêu chuẩn mạng, blueprint và kiến trúc tham chiếu; thực hiện thẩm định kiến trúc. - Dẫn dắt kiến trúc mạng cho các dự án lớn, hoạt động migration và nâng cấp công nghệ. - Đánh giá các công nghệ mới (SD-WAN, SASE, Cloud Networking) và xây dựng lộ trình phát triển mạng. - Đảm bảo tuân thủ các tiêu chuẩn bảo mật và quy định pháp lý (ví dụ: PCI-DSS, ISO 27001).","- Kinh nghiệm: Tối thiểu 7 năm trong lĩnh vực mạng/an ninh mạng; ít nhất 3 năm ở vai trò Architect/Lead. - Kỹ thuật: Routing & Switching (BGP, OSPF, VLAN, MPLS); Firewall (Fortinet/Palo Alto); Load Balancer (F5/Nginx); Mạng cloud (Azure/AWS VNet/VPC, VPN, ExpressRoute). - Kỹ năng mềm: Phân tích rủi ro, giao tiếp kỹ thuật rõ ràng, năng lực lãnh đạo và huấn luyện (mentoring).",Solution Architect,False,True,True
https://www.topcv.vn/viec-lam/quan-tri-he-thong-thiet-bi-cua-hang/1760464.html,Quản Trị Hệ Thống & Thiết Bị Cửa Hàng,Hộ Kinh Doanh Sửa Chữa Bảo Hành 1 (One),Hồ Chí Minh,9 - 11 triệu,1 năm,Trung cấp trở lên,Nhân viên,Toàn thời gian,Bảo trì / Sửa chữa,"['Quản Lý Hệ Thống', 'Khắc Phục Sự Cố Hệ Thống', 'Kiến Thức Về Phần Cứng Máy Tính', 'Kiến Thức Về Mạng Máy Tính', 'An Ninh Mạng Cơ Bản']",['Kiến Thức Về Hệ Điều Hành Windows Server'],"['1 năm kinh nghiệm', 'Trung cấp trở lên', 'Tuổi 25 - 35', 'Nam', 'Team building', 'Thưởng hiệu quả làm việc', 'Phụ cấp thâm niên', 'Chuyên môn Điện/Điện tử/Viễn thông khác', 'IT - Phần mềm']","Quản lý và bảo trì thiết bị CNTT tại cửa hàng (máy tính, máy in, POS, camera, wifi...). Xử lý sự cố kỹ thuật nhanh chóng – hỗ trợ từ xa hoặc tại chỗ. Triển khai lắp đặt thiết bị cho cửa hàng mới. Theo dõi danh mục thiết bị – phối hợp cấp phát, thu hồi. Đảm bảo bảo mật hệ thống, sao lưu dữ liệu định kỳ. Bảo trì định kỳ, đề xuất nâng cấp thiết bị khi cần. Phối hợp các bộ phận – ghi nhận, báo cáo, cải tiến thiết bị phục vụ công việc.","Giới tính: Nam từ 25 - 35 tuổi Trung cấp/Cao đẳng/Đại học CNTT hoặc liên quan. Có kinh nghiệm IT support hoặc vận hành thiết bị chuỗi. Biết xử lý phần cứng, phần mềm, mạng nội bộ, camera. Chủ động, linh hoạt, chịu di chuyển.",System Administrator,False,False,False
https://www.topcv.vn/viec-lam/system-engineer-upto-45m/2053348.html,System Engineer - Upto 45M,VDI - Công ty Cổ phần Đầu tư Kỹ thuật số Việt,Hà Nội,Tới 45 triệu,3 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Bảo hiểm xã hội', 'Khám sức khỏe định kỳ', 'System Engineer']","- Khảo sát, thiết kế, tư vấn giải pháp CNTT. - Chuẩn bị Hồ sơ dự thầu. - Triển khai dự án CNTT. - Hỗ trợ kỹ thuật. - Đào tạo và chuyển giao công nghệ. - Cập nhật, nghiên cứu và làm chủ các giải pháp CNTT của các hãng.","1. Kinh nghiệm: Tối thiểu 03 năm kinh nghiệm tại vị trí tương đương. 2. Kiến thức chuyên môn: - Tốt nghiệp đại học các chuyên ngành liên quan tới: Công nghệ thông tin, Điện tử, Viễn thông,... - Ưu tiên có khả năng nghiên cứu, đọc viết các tài liệu và nghe bằng tiếng Anh. - Hiểu biết về sản phẩm, giải pháp CNTT: máy chủ, lưu trữ, mạng SAN, backup, ảo hóa, container, automation, database, AI, cloud. - Có kinh nghiệm về giải pháp và lên danh mục phần cứng, phần mềm các hãng: Dell, HPE, Cisco, IBM... - Có kinh nghiệm triển khai và hỗ trợ kỹ thuật Oracle Database: RAC, Data Guard, GoldenGate, backup. - Ưu tiên có chứng chỉ của các vendor. - Ưu tiên có kinh nghiệm triển khai hệ thống. - Ưu tiên có Kinh nghiệm về tư vấn giải pháp CNTT. - Ưu tiên có Kinh nghiệm về tư vấn, triển khai, vận hành các lĩnh vực sau là 1 lợi thế: AI, database, cloud... - Có kinh nghiệm tư vấn về các giải pháp private cloud: Morpheus, VMware 3. Kỹ năng - Kỹ năng giao tiếp, làm việc nhóm - Kỹ năng đào tạo, trình bày giải pháp - Kỹ năng viết tài liệu kỹ thuật",System Engineer,False,False,False
https://www.topcv.vn/viec-lam/leader-design-yeu-cau-kinh-nghiem-linh-vuc-bat-dong-san/2056551.html,Leader Design (Yêu Cầu Kinh Nghiệm Lĩnh Vực Bất Động Sản ),Công Ty TNHH Truyền Thông Ureka Việt Nam,Hà Nội,17 - 22 triệu,3 năm,Cao Đẳng trở lên,Trưởng nhóm,Toàn thời gian,Marketing / Truyền thông / Quảng cáo,"['Illustrator', 'Photoshop', 'Advertising', 'Online Marketing', 'Digital Media', 'After Effects', 'Lập Kế Hoạch', 'Sáng tạo', 'Lãnh đạo', 'điều hành đội nhóm', 'Adobe Animate CC']",['Kinh nghiệm thiết kế lĩnh vực BĐS'],"['3 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Team building', 'Du lịch hàng năm', 'Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Bất động sản']","Quản lý và điều hành đội ngũ Thiết kế thuộc phòng Production. Tư vấn, định hướng và đề xuất xu hướng, kế hoạch, ý tưởng thiết kế cho nội bộ và khách hàng. Triển khai và thực hiện các hạng mục thiết kế bao gồm: Giao diện Web: Intro, Layout, Banner, Popup,... Nhận diện thương hiệu: Logo, Letterhead, Namecard,... Thiết kế đồ họa: Theme, Layout presentation, Sales kit, Backdrop,. Phối hợp với các phòng ban liên quan để quản lý và chịu trách nhiệm toàn bộ các hạng mục thiết kế và sáng tạo​​​​​​​ Hỗ trợ quản lý dự án, theo dõi tiến độ và thúc đẩy quá trình sản xuất (Production). Làm việc chặt chẽ với bộ phận Media và Content để đề xuất ý tưởng cho các chiến dịch truyền thông/marketing.","Thành thạo các phần mềm thiết kế: Photoshop, Illustrator; biết sử dụng Adobe Animate CC hoặc After Effects là một lợi thế. Có tư duy sáng tạo, gu thẩm mỹ tốt và khả năng trình bày ý tưởng rõ ràng. Có khả năng làm việc dưới áp lực cao và đảm bảo tiến độ. Tinh thần cầu tiến, thái độ tích cực. Kinh nghiệm: Tối thiểu 03 năm trong lĩnh vực media/advertising. Tối thiểu 02 năm ở vị trí tương đương (Team Leader/Senior Design). Kinh nghiệm thiết kế lĩnh vực BĐS là 1 lợi thế Có kiến thức về Advertising, Digital Media/Online Marketing. Hiểu biết về các kênh truyền thông, khả năng nghiên cứu dữ liệu và cập nhật xu hướng thiết kế. Có kỹ năng lãnh đạo và điều hành đội nhóm. Có khả năng lập kế hoạch và định hướng phát triển công việc. Sáng tạo cao trong lĩnh vực thiết kế.​​​​​​​",UI/UX Designer,False,False,False
https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-ha-noi-thu-nhap-canh-tranh-toi-thieu-2-nam-kinh-nghiem/2069241.html,"Nhân Viên Kỹ Thuật [ Hà Nội ] - Thu Nhập Cạnh Tranh, Tối Thiểu 2 Năm Kinh Nghiệm",CÔNG TY TNHH THƯƠNG MẠI WATERFLOW,Hà Nội,Từ 15 triệu,2 năm,Cao Đẳng trở lên,Nhân viên,Toàn thời gian,Thương mại điện tử,"['Tin học văn phòng', 'Wordpress', 'Thiết Kế Hình Ảnh', 'Lập Trình Php', 'Html Cơ Bản', 'Chạy Quảng Cáo Facebook, Google Ads', 'API (REST)']","['AI', 'shopify', 'Amazon', 'Paypal', 'Etsy', 'PingPongx', 'Worldfirst']","['2 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Tiếng Anh Giao tiếp cơ bản', 'Bảo hiểm xã hội', 'Bảo hiểm sức khỏe', 'Team building', 'System Administrator', 'IT - Phần mềm', 'Thương mại điện tử']","Công nghệ & Hệ thống Biết lập trình PHP, Wordpress, Tùy biến giao diện, plugin cho website bán hàng TMĐT. Có khả năng làm việc với API (REST), tích hợp cổng thanh toán từ bên thứ ba. Quản trị, vận hành và cập nhật website WordPress. Thực hiện chỉnh sửa giao diện, nội dung website với HTML cơ bản. Sử dụng thành thạo tin học văn phòng: Word, Excel, PowerPoint phục vụ công việc. Thiết kế & Nội dung Thiết kế hình ảnh, banner bằng Photoshop, Canva hoặc các công cụ thiết kế tương đương. Xây dựng, cập nhật nội dung cho website và fanpage của công ty. Chạy quảng cáo Facebook, Google Ads...","Có tối thiểu 2–3 năm kinh nghiệm trở lên ở vị trí tương đương. Có kinh nghiệm làm việc với các nền tảng thương mại điện tử: Amazon, Etsy, Shopify. Có hiểu biết về cổng thanh toán Paypal, PingPongx, Worldfirst..., thanh toán trực tuyến là một lợi thế. Tốt nghiệp Cao đẳng/Đại học chuyên ngành CNTT hoặc các ngành liên quan. Tiếng Anh giao tiếp tốt. Tinh thần làm việc chủ động, nhanh nhẹn, hòa đồng, cầu tiến, có trách nhiệm với công việc. Có khả năng sử dụng AI tự tìm hiểu và học tập kiến thức. Khả năng giao tiếp, làm việc tốt với khách hàng",Web Developer,False,False,False
https://www.topcv.vn/viec-lam/nhan-vien-nghien-cuu-al-ai-researcher-tu-2-nam-kinh-nghiem-tai-ho-chi-minh/2097459.html,Nhân Viên Nghiên Cứu Al (AI Researcher) - Từ 2 Năm Kinh Nghiệm - Tại Hồ Chí Minh,CÔNG TY CP HD ONE HEALTH,"Việc làm tại Hồ Chí Minh, Phường Gò Vấp - Hồ Chí Minh",Thoả thuận,2 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,"['Python', 'NLP', 'Tensorflow', 'Pytorch', 'LLM', 'Nghiên Cứu Ai', 'Thị Giác Máy Tính', 'DICOM', 'AI Y tế', 'MONAI', 'HL7/FHIR', 'HIPAA', 'PDPD']","['Chẩn Đoán Hình Ảnh', 'Nghiên cứu AI Y tế', 'NLP lâm sàng', 'EHR/EMR', 'Tin sinh học']","['2 năm kinh nghiệm', 'Đại Học trở lên', 'Bảo hiểm xã hội', 'Bảo hiểm sức khỏe', 'Thưởng tháng 13', 'AI Engineer', 'IT - Phần mềm', 'Y tế / Dược phẩm']","Chẩn đoán hình ảnh y tế (Medical Imaging) Xây dựng và tinh chỉnh các mô hình Thị giác máy tính (CV) như ViT, SAM, CNNs để phân tích X-quang, CT, MRI và siêu âm. ( Build and fine-tune CV models (ViT, SAM, CNNs) for X-ray, CT, MRI and ultrasound analysis) Phát triển các luồng (pipelines) phát hiện, phân đoạn và chẩn đoán sớm với các chỉ số đánh giá có ý nghĩa lâm sàng như AUC, độ nhạy (sensitivity) và độ đặc hiệu (specificity) ( Develop detection, segmentation, and early-diagnosis pipelines with clinically meaningful evaluation (AUC, sensitivity, specificity Triển khai các lớp giải thích (explainability) như Grad-CAM, SHAP để bác sĩ có thể tin tưởng và hành động dựa trên kết quả đầu ra của mô hình ( Implement explainability layers (Grad-CAM, SHAP) so physicians can trust and act on model outputs) NLP & LLM Lâm sàng (Clinical NLP & LLMs) Huấn luyện các mô hình ngôn ngữ lớn (LLM) cho các tác vụ lâm sàng: trích xuất hồ sơ bệnh án điện tử (EHR), tóm tắt y khoa, mã hóa ICD, với khả năng hỗ trợ mạnh mẽ ngôn ngữ y tế tiếng Việt. (Train LLMs for clinical tasks: EHR extraction, medical summarization, ICD coding, with strong Vietnamese medical language support) Xây dựng luồng RAG Y tế (Medical RAG pipeline) dựa trên các phác đồ điều trị, dược điển và hướng dẫn lâm sàng (Build a Medical RAG pipeline over treatment protocols, pharmacopoeias, and clinical guidelines) Sức khỏe Dự báo & Cá nhân hóa (Predictive Health & Personalization) Phát triển các mô hình phân tầng nguy cơ bệnh tật, dự đoán tái nhập viện và lộ trình chăm sóc cá nhân hóa. (Develop disease risk stratification, readmission prediction, and personalized care pathway models) Áp dụng các mô hình chuỗi thời gian (Transformer, Mamba) cho dữ liệu bệnh nhân liên tục từ các thiết bị đeo và IoT ( Apply time-series models (Transformer, Mamba) to continuous patient data from wearables and IoT devices) Từ Nghiên cứu đến Sản xuất (Research → Production) Chuyển đổi các bài báo khoa học thành các bản triển khai thực tế, tối ưu độ trễ, phù hợp để vận hành tại bệnh viện. ( Translate papers into production-grade, latency-aware implementations suitable for hospital deployment) Xây dựng khung đánh giá, cộng tác với các cố vấn lâm sàng để xác thực kết quả và đóng góp cho các ấn phẩm tại MICCAI, NeurIPS, ICML, ACL, v.v. (Build evaluation frameworks, collaborate with clinical advisors to validate findings, and contribute toward publication at MICCAI, NeurIPS, ICML, ACL, etc.)","Thạc sĩ hoặc Tiến sĩ ngành Khoa học máy tính, Toán ứng dụng, Kỹ thuật y sinh hoặc có kinh nghiệm nghiên cứu tương đương. (MS or PhD in CS, Applied Math, Biomedical Engineering, or equivalent research experience) Có hơn 2 năm kinh nghiệm thực chiến nghiên cứu AI trong các lĩnh vực Thị giác máy tính (Computer Vision), NLP/LLM hoặc AI Y tế. (2+ years hands-on AI research in Computer Vision, NLP/LLM, or Medical AI) Thành thạo Python; chuyên sâu về PyTorch/TensorFlow; có kinh nghiệm quy trình end-to-end từ xử lý dữ liệu đến triển khai. (Strong Python; proficient in PyTorch/TensorFlow; experienced end-to-end from data to deployment) Tư duy thực nghiệm nghiêm túc: thí nghiệm sạch, không rò rỉ dữ liệu (data leakage), sử dụng các chỉ số đo lường có ý nghĩa lâm sàng. (Rigorous experimental mindset, clean experiments, no data leakage, clinically meaningful metrics) Sự linh hoạt của startup: tạo mẫu nhanh, lặp lại trên dữ liệu và ra mắt sản phẩm mà không cần qua nhiều bước bàn giao rườm rà. (Startup agility: prototype fast, iterate on data, ship without long handoffs) Đã có kinh nghiệm về AI Y tế trước đó: chẩn đoán hình ảnh, NLP lâm sàng, EHR/EMR hoặc tin sinh học. (Prior Medical AI experience: imaging, clinical NLP, EHR/EMR, or bioinformatics) Có các bài báo xuất bản tại MICCAI, NeurIPS, ICML, ACL, CVPR hoặc các hội nghị tương đương. (Publications at MICCAI, NeurIPS, ICML, ACL, CVPR or equivalent) Quen thuộc với các công cụ và tiêu chuẩn như MONAI, DICOM, HL7/FHIR, hoặc các tiêu chuẩn bảo mật dữ liệu y tế (HIPAA / Luật Bảo vệ dữ liệu cá nhân Việt Nam - PDPD). (Familiarity with MONAI, DICOM, HL7/FHIR, or healthcare data privacy standards (HIPAA / Vietnam PDPD)) Kinh nghiệm tinh chỉnh (fine-tuning) các mô hình LLM trên các bộ dữ liệu y tế chuyên biệt hoặc tiếng Việt. (Experience fine-tuning LLMs on Vietnamese or domain-specific medical corpora)",AI Researcher,False,True,True
https://www.topcv.vn/viec-lam/chuyen-vien-bim-developer/2059037.html,Chuyên Viên BIM Developer,CÔNG TY CP ĐẦU TƯ VÀ THƯƠNG MẠI HÙNG SƠN,Nghệ An,Thoả thuận,3 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,Bất động sản,[],[],"['3 năm kinh nghiệm', 'Đại Học trở lên', 'BIM Engineer', 'Xây dựng', 'Điện / Điện tử / Điện lạnh', 'Cơ khí / Tự động hóa']","Chuyên viên BIM Developer Xây dựng, 1 Chuyên viên BIM Developer Cơ điện: • Tự động hóa: Viết các Add-ins/Plugins (C#, Python) trên Revit, Navisworks để tự động hóa các tác vụ lặp đi lặp lại. • Quản trị dữ liệu: Kết nối dữ liệu từ mô hình BIM với các phần mềm quản lý khác (ERP, SAP, Power BI...). • Nghiên cứu APS (Forge): Phát triển nền tảng xem và quản lý mô hình trên Web-base. • Hỗ trợ kỹ thuật: Xây dựng các Script phức tạp để xử lý hình học và dữ liệu lớn.","Trình độ chuyên môn, kinh nghiệm • Trình độ: Đại học • Kinh nghiệm: Trên 3 năm làm việc BIM (Revit API) Chứng chỉ hành nghề • Ưu tiên có các Chứng chỉ BIM Kỹ năng Am hiểu lập trình, quy trình phối hợp BIM",BIM Developer,False,True,True
https://www.topcv.vn/viec-lam/ky-su-mo-phong-ket-cau/2055011.html,Kỹ Sư Mô Phỏng Kết Cấu,Công ty Cổ phần Công nghệ Tiên Tiến,Hà Nội,10 - 14 triệu,Dưới 1 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,"['Phân Tích Phần Tử Hữu Hạn (fea)', 'Cơ Học Vật Liệu', 'Sức Bền Vật Liệu', 'Sử Dụng Phần Mềm Mô Phỏng (ví Dụ: Ansys, Abaqus, Comsol)']","['Làm việc nhóm', 'Giao tiếp', 'Kinh Nghiệm Trong Lĩnh Vực Cụ Thể (ví Dụ: Ô Tô, Hàng Không Vũ Trụ, Xây Dựng)']","['Dưới 1 năm kinh nghiệm', 'Đại Học trở lên', 'Nam', 'Tiếng Anh Giao tiếp cơ bản', 'Nghỉ thứ 7', 'Chuyên môn Công nghệ thông tin khác', 'Công nghệ kỹ thuật', 'IT - Phần mềm']","Tham gia các dự án/ công việc tính toán thiết kế và mô phỏng kết cấu Tham gia đào tạo, hỗ trợ kỹ thuật cho khách hàng sử dụng phần mềm Mechanical, LS-DYNA Hỗ trợ kinh doanh: tư vấn kỹ thuật, giới thiệu sản phẩm cho khách hàng","Yêu cầu bắt buộc: Tốt nghiệp Đại học kỹ thuật Chuyên ngành: Cơ khí/ Cơ khí động lực/ Cơ điện tử Có kiến thức cơ bản về cơ học kết cấu và FEA Ngoại ngữ: đọc hiểu tiếng Anh chuyên ngành liên quan Có khả năng làm việc nhóm, sẵn sàng làm thêm giờ, đi công tác trong nước và nước ngoài Tính cách: chăm chỉ, cẩn thận, chủ động và có trách nhiệm trong công việc Lý lịch rõ ràng, không có tiền án, tiền sự Ứng viên gửi CV, bảng điểm, các bằng cấp chứng nhận đã có Kỹ năng ưu tiên: Có khả năng đào tạo/hỗ trợ kỹ thuật bằng tiếng Anh Đã sử dụng thành thạo một/nhiều phần mềm CAE Đã sử dụng thành thạo các phần mềm ANSYS là một lợi thế",CAE Engineer,False,False,False
https://www.topcv.vn/viec-lam/cobol-developer-n2-jlpt/2090156.html,Cobol Developer - N2 JLPT,Công ty cổ phần SANAN,Thanh Hóa,Thoả thuận,1 năm,Đại Học trở lên,Nhân viên,Toàn thời gian,IT - Phần mềm,[],[],"['1 năm kinh nghiệm', 'Đại Học trở lên', 'Nghỉ thứ 7', 'Software Engineer', 'IT - Phần mềm']","Với định hướng xây dựng đội ngũ COBOL lâu dài nhằm đáp ứng nhu cầu ngày càng tăng từ khách hàng Nhật Bản, SSV đang tìm kiếm ứng viên COBOL Developer tham gia và đồng hành trong các dự án của công ty. Nhiệm vụ chính: Đóng vai trò cầu nối giữa khách hàng Nhật Bản và đội phát triển tại Việt Nam; Truyền đạt chính xác yêu cầu từ khách hàng đến team phát triển; Phản hồi tiến độ, xử lý vấn đề phát sinh và báo cáo kết quả cho khách hàng; Phân tích nghiệp vụ, tài liệu thiết kế, yêu cầu hệ thống; Tham gia thiết kế, phát triển, kiểm thử, triển khai và bảo trì hệ thống phần mềm trên nền tảng COBOL; Hỗ trợ giải quyết các vấn đề kỹ thuật, đảm bảo tiến độ và chất lượng dự án.","Tiếng Nhật từ N2 trở lên, giao tiếp thành thạo; Thông thạo ngôn ngữ lập trình Cobol. Tối thiểu từ 1 năm kinh nghiệm làm việc với các hệ thống Core, ưu tiên domain Ngân hàng, Bảo hiểm, Chứng Khoán; Ưu tiên ứng viên có kinh nghiệm về Mainframe; Ưu tiên ứng viên có kinh nghiệm làm việc cho các dự án thị trường Nhật Bản",COBOL Developer,False,True,True
https://www.topcv.vn/viec-lam/data-architect/2086406.html,Data Architect,CÔNG TY TNHH NOVABYTE SOFTWARE,"Việc làm tại Hà Nội, Phường Ba Đình - Hà Nội, Phường Bạch Mai - Hà Nội, Phường Bồ Đề - Hà Nội, Phường Chương Mỹ - Hà Nội, Phường Cầu Giấy - Hà Nội, Phường Cửa Nam - Hà Nội, Phường Dương Nội - Hà Nội, Phường Giảng Võ - Hà Nội, Phường Hai Bà Trưng - Hà Nội, Phường Hoàn Kiếm - Hà Nội, Phường Hoàng Liệt - Hà Nội, Phường Hoàng Mai - Hà Nội, Phường Hà Đông - Hà Nội, Phường Hồng Hà - Hà Nội, Phường Khương Đình - Hà Nội, Phường Kim Liên - Hà Nội, Phường Kiến Hưng - Hà Nội, Phường Long Biên - Hà Nội, Phường Láng - Hà Nội, Phường Lĩnh Nam - Hà Nội, Phường Nghĩa Đô - Hà Nội, Phường Ngọc Hà - Hà Nội, Phường Phú Diễn - Hà Nội, Phường Phú Lương - Hà Nội, Phường Phú Thượng - Hà Nội, Phường Phúc Lợi - Hà Nội, Phường Phương Liệt - Hà Nội, Phường Sơn Tây - Hà Nội, Phường Thanh Liệt - Hà Nội, Phường Thanh Xuân - Hà Nội, Phường Thượng Cát - Hà Nội, Phường Tây Hồ - Hà Nội, Phường Tây Mỗ - Hà Nội, Phường Tây Tựu - Hà Nội, Phường Tùng Thiện - Hà Nội, Phường Tương Mai - Hà Nội, Phường Từ Liêm - Hà Nội, Phường Việt Hưng - Hà Nội, Phường Văn Miếu - Quốc Tử Giám - Hà Nội, Phường Vĩnh Hưng - Hà Nội, Phường Vĩnh Tuy - Hà Nội, Phường Xuân Phương - Hà Nội, Phường Xuân Đỉnh - Hà Nội, Phường Yên Hòa - Hà Nội, Phường Yên Nghĩa - Hà Nội, Phường Yên Sở - Hà Nội, Phường Ô Chợ Dừa - Hà Nội, Phường Đông Ngạc - Hà Nội, Phường Đại Mỗ - Hà Nội, Phường Định Công - Hà Nội, Phường Đống Đa - Hà Nội, Xã An Khánh - Hà Nội, Xã Ba Vì - Hà Nội, Xã Bát Tràng - Hà Nội, Xã Bình Minh - Hà Nội, Xã Bất Bạt - Hà Nội, Xã Chuyên Mỹ - Hà Nội, Xã Chương Dương - Hà Nội, Xã Cổ Đô - Hà Nội, Xã Dân Hòa - Hà Nội, Xã Dương Hòa - Hà Nội, Xã Gia Lâm - Hà Nội, Xã Hoài Đức - Hà Nội, Xã Hát Môn - Hà Nội, Xã Hòa Lạc - Hà Nội, Xã Hòa Phú - Hà Nội, Xã Hòa Xá - Hà Nội, Xã Hưng Đạo - Hà Nội, Xã Hương Sơn - Hà Nội, Xã Hạ Bằng - Hà Nội, Xã Hồng Sơn - Hà Nội, Xã Hồng Vân - Hà Nội, Xã Kim Anh - Hà Nội, Xã Kiều Phú - Hà Nội, Xã Liên Minh - Hà Nội, Xã Minh Châu - Hà Nội, Xã Mê Linh - Hà Nội, Xã Mỹ Đức - Hà Nội, Xã Nam Phù - Hà Nội, Xã Ngọc Hồi - Hà Nội, Xã Nội Bài - Hà Nội, Xã Phù Đổng - Hà Nội, Xã Phú Cát - Hà Nội, Xã Phú Nghĩa - Hà Nội, Xã Phú Xuyên - Hà Nội, Xã Phúc Lộc - Hà Nội, Xã Phúc Sơn - Hà Nội, Xã Phúc Thịnh - Hà Nội, Xã Phúc Thọ - Hà Nội, Xã Phượng Dực - Hà Nội, Xã Quang Minh - Hà Nội, Xã Quảng Bị - Hà Nội, Xã Quảng Oai - Hà Nội, Xã Quốc Oai - Hà Nội, Xã Suối Hai - Hà Nội, Xã Sóc Sơn - Hà Nội, Xã Sơn Đồng - Hà Nội, Xã Tam Hưng - Hà Nội, Xã Thanh Oai - Hà Nội, Xã Thanh Trì - Hà Nội, Xã Thiên Lộc - Hà Nội, Xã Thuận An - Hà Nội, Xã Thư Lâm - Hà Nội, Xã Thường Tín - Hà Nội, Xã Thượng Phúc - Hà Nội, Xã Thạch Thất - Hà Nội, Xã Tiến Thắng - Hà Nội, Xã Trung Giã - Hà Nội, Xã Trần Phú - Hà Nội, Xã Tây Phương - Hà Nội, Xã Vân Đình - Hà Nội, Xã Vĩnh Thanh - Hà Nội, Xã Vật Lại - Hà Nội, Xã Xuân Mai - Hà Nội, Xã Yên Bài - Hà Nội, Xã Yên Lãng - Hà Nội, Xã Yên Xuân - Hà Nội, Xã Ô Diên - Hà Nội, Xã Đa Phúc - Hà Nội, Xã Đan Phượng - Hà Nội, Xã Đoài Phương - Hà Nội, Xã Đông Anh - Hà Nội, Xã Đại Thanh - Hà Nội, Xã Đại Xuyên - Hà Nội, Xã Ứng Hòa - Hà Nội, Xã Ứng Thiên - Hà Nội",30 - 35 triệu,Trên 5 năm,Cao Đẳng trở lên,Trưởng nhóm,Toàn thời gian,IT - Phần mềm,[],[],"['Trên 5 năm kinh nghiệm', 'Cao Đẳng trở lên', 'Nghỉ thứ 7', 'Kinh doanh phần mềm', 'B2C']","- Data Architecture & Strategy Define and own end-to-end data architecture for OLTP, analytical, and AI/ML workloads. Establish architecture standards, patterns, and best practices across Group data platforms. Design scalable, cloud-native architectures supporting current and future auto-scaling needs. Lead architectural decisions for database modernization and cloud migration initiatives. - Platform & Database Architecture Architect, design, and optimize data platforms across Azure SQL, Azure PostgreSQL, Cosmos DB, and MongoDB. Define logical and physical data models, schemas, and governance structures. Guide performance optimization strategies including indexing, partitioning, sharding, and workload isolation. Ensure high availability, security, disaster recovery, and compliance across environments. - Data Engineering & Integration Architect and govern data pipelines using Azure Data Factory and Databricks. Support batch and near real-time data processing patterns. Define orchestration, monitoring, and automation frameworks. - AI / Analytics Enablement Enable AI/ML initiatives by designing architectures for feature stores, curated datasets, and model operationalization. Ensure data quality, lineage, and availability for advanced analytics and AI workloads. - Governance, Security & Reliability Define data governance, access controls, and security architectures. Ensure data integrity, performance, observability, and operational resilience. Enforce best practices for environment separation, CI/CD, and automation. - Leadership & Collaboration Act as a technical authority and mentor for data engineers and DB specialists. Collaborate with application teams, DevOps, security, vendors, and business stakeholders. Translate complex technical designs into business-aligned architecture decisions. Lead design reviews, architecture assessments, and stakeholder discussions. -Communication Requirements Communicate effectively with Group Office, Markets, leadership, and external vendors. Clearly articulate architectural decisions to both technical and non-technical stakeholders.","- 8+ years of experience in data engineering, database engineering, or data architecture. - Strong expertise in Azure data services, especially Azure PostgreSQL, Databricks, Azure Data Factory, Cosmos DB, and MongoDB. - Deep understanding of database architecture, performance optimization, and scalability. - Proven experience leading enterprise-scale data platform initiatives. - Strong scripting, automation, and infrastructure-as-code experience. - Hands-on exposure to AI/ML data pipelines and analytics platforms. - Excellent written and verbal communication in English. - Proactive, collaborative, and solution-oriented mindset.",Data Architect,False,False,False
